id,stock_id,stock_arabic_name,stock_name,sector,bio_en,bio_ar,latest_price,updated_at
"62","4140","صادرات","SIECO","2","Saudi Industrial Export Company core business are marketing and exporting national industrial products and other products within Saudi Arabia and other international markets for its account or others accounts, SIEC re-exporting, counter trade and importin","تقوم الشركة بتسويق وتصدير المنتجات الوطنية الصناعية وغيرها داخل المملكة العربية السعودية وخارجها لحساب الشركة أو لحساب الغير, وإعادة التصدير والمقايضة والأستيراد لحسابها أولحساب الغير, وتقديم خدمات التسويق والتصدير للمصانع والشركات السعودية ","36.45","2023-06-13 07:50:04"
"63","4270","طباعة وتغليف","SPPC","3","The principal activity of the Company is printing newspapers, books, magazines and commercial printing","يتمثل النشاط الرئيسي للشركة في طباعة الصحف والكتب والمجلات والطباعة التجارية","18.74","2023-06-13 07:45:05"
"64","6004","التموين","Catering","3","The Company provides catering and other associated support services to the local and International Airlines operating within and out of Kingdom of Saudi Arabia including Saudi Arabian Airlines, and providing the same to other segments which include big co","يتركز نشاط الشركة على تقديم خدمات التموين وخدمات الدعم الأخرى ذات العلاقة إلى كل من شركات الطيران المحلية والدولية التي تقوم بتسيير رحلات جوية إلى داخل وخارج المملكة العربية السعودية، بما في ذلك الخطوط الجوية العربية السعودية","90","2023-06-13 07:35:05"
"65","4031","الخدمات الأرضية","SGS","20","The Company provides ground handling services to local and foreign airlines (Regular and Charter flights, Private and Royal flights) in all 27 airports across Saudi Arabia, our services include complete ground handling from the time of aircraft landing ti","تتمثل أنشطة الشركة في تقديم الخدمات الأرضية لعملائها من خطوط الطيران المحلية والدولية (الرحلات المنتظمه والعارضة، الطيران الخاص، والرحلات الملكية) في جميع مطارات المملكة والتي يبلغ عددها 27 مطارا، وتمثل الخدمات جميع الأعمال المطلوبة ","33.3","2023-06-13 07:50:04"
"66","4040","سابتكو","SAPTCO","20","The principal activities of the Saudi Public Transport Company (SAPTCO) in passengers buses transport both intra and inter-city throughout and outside the Kingdom of Saudi Arabia, as well as transfer of non-postal parcels, cargo, school transport, teacher","الأنشطة الأساسية للشركة السعودية للنقل الجماعي(سابتكو) تتمثل في نقل الركاب بالحافلات على شبكة الطرق العامة داخل المدن وفيما بينها وخارج المملكة العربية السعودية ونقل الطرود غير البريدية ونقل وترحيل البضائع والمهمات والنقل المدرسي ونقل المعلمات وتأجير السيارات","19.3","2023-06-13 07:50:04"
"67","4110","باتك","BATIC","20","BATIC specializes in investing in sectors that have local Saudi exposure with segment growth that is faster than overall sector or economic growth This approach makes it an optimal choice for public market investors seeking exposure to Saudi Our professio","تتخصص باتك في الاستثمار بالقطاعات التي لها صلة مباشرة بالسوق السعودي المحلي، والتي لها نمو جزئي أسرع من النمو الكلي لذات القطاع عامة، أو أسرع من النمو الاقتصادي الحالي مما يجعلها الخيار الأمثل لمستثمري السوق الذين يبحثون عن مجالات لها صلة مباشرة بالسوق ا","24.68","2023-06-13 07:50:04"
"68","4260","بدجت السعودية","Budget Saudi","20","The Company has operated its car rental business under a franchise agreement pursuant to which it is entitled to act as a BUDGET franchisee. The Company is the largest franchisee of Budget International in the Middle East and Africa. The Company is involv","تزاول الشركة نشاط تأجير السيارات بموجب عقد امتياز من شركة بدجت العالمية لتأجير السيارات (بدجت). وتعتبر الشركة صاحبة أكبر امتياز لبدجت العالمية في الشرق الأوسط وإفريقيا. وتقدم الشركة مختلف خدمات المواصلات من التأجير قصير الأجل والطويل الأجل لسيارات الركاب ","68.7","2023-06-13 07:45:05"
"69","1213","نسيج","NASEEJ","4","The Company manufactures carpet, rugs and industrial yarns. It also trades in carpet and rugs, flooring products, in addition to blankets.","تقوم الشركة بتصنيع السجاد والموكيت والخيوط الصناعية وبتجارة الجملة والتجزئة للسجاد والموكيت والأرضيات بالإضافة الى البطانيات.","47.75","2023-06-13 07:50:04"
"70","2130","صدق","SIDC","4","SIDC owns SIDC Ceramic Factory (CASAVIA) in Yanbu Industrial City, as its first project. SIDC also owns, directly and indirectly, all shares in 4 limited liability companies including: SIDC Commercial Investment Company Ltd. with a capital of (10) million","تمتلك الشركة مصنع صدق للخزف بمدينة ينبع الصناعية الذي يعتبر فرع الشركة وأول مشاريعها، كما تمتلك الشركة بطريقة مباشرة وغير مباشرة كامل حصص شركة صدق للإستثمار التجاري المحدودة وهي شركة ذات مسئولية محدودة يبلغ رأس مالها (10) مليون ريال سعودي","13.76","2023-06-13 07:50:04"
"71","2340","العبداللطيف","AlAbdullatif","4","Manufacturing of Rugs , Carpets , Carpet Backings , Blankets , Yarn ,Fibers , Master Batch and Paper tubes","تصنيع السجاد والموكيت وخلفية السجاد الأولية والثانوية والبطانيات وألياف الفايبر والملونات الصناعية ومواد مثبتة للألوان والمواسير الورقية وإنتاج خيوط البولي بروبلين و البوليستر والنايلون والأكروليك","20.1","2023-06-13 07:50:04"
"72","4011","لازوردي","LAZURDE","4","The production, manufacturing, forming and forging of gold wares, jewelry, precious stones, gold alloys and gold sets formed with precious stones, distribution of accessories, glasses, watches, pens, perfumes and leather products, export of gold wares, an","إنتاج وتصنيع وتشكيل وصياغة المشغولات الذهبية والمجوهرات والأحجار الكريمة وأطقم الذهب المشغولة بالأحجار الكريمة والسبائك الذهبية، وتوزيع النظارات الشمسية والساعات والأكسسوارات والأقلام والعطور والمنتجات الجلدية، وتصدير المشغولات الذهبية وسبائك الذهب والفضة","15.16","2023-06-13 07:45:05"
